,cl_id,halo_mass,z_cl,redshift,stellar_mass,g_mag,r_mag
1069,1144560,424000000000000.0,0.2147,0.219,17100153150.902897,20.795,19.595
1070,1144560,424000000000000.0,0.2147,0.2149,31045595881.28362,20.415,19.143
1071,1144560,424000000000000.0,0.2147,0.2134,10139113857.3668,21.235,20.018
1072,1144560,424000000000000.0,0.2147,0.2501,15812480392.703827,20.85,19.682
1073,1144560,424000000000000.0,0.2147,0.2234,18578044550.91699,20.761,19.53
1074,1144560,424000000000000.0,0.2147,0.2154,80352612218.56161,19.4,18.235
1075,1144560,424000000000000.0,0.2147,0.2219,36224299841.6698,20.401,19.126
1076,1144560,424000000000000.0,0.2147,0.2094,1766037820686.1638,17.094,15.83
1077,1144560,424000000000000.0,0.2147,0.2382,44055486350.65534,20.296,18.994
1078,1144560,424000000000000.0,0.2147,0.2384,17619760464.11631,20.972,19.673
1079,1144560,424000000000000.0,0.2147,0.2151,72610595743.51558,19.563,18.338
1080,1144560,424000000000000.0,0.2147,0.2008,30269134281.013046,20.209,19.041
1081,1144560,424000000000000.0,0.2147,0.1963,14689262776.438662,20.048,19.291
1082,1144560,424000000000000.0,0.2147,0.2222,11534532578.210907,21.14,19.923
1083,1144560,424000000000000.0,0.2147,0.2174,12793813041.575226,21.057,19.861
1084,1144560,424000000000000.0,0.2147,0.2076,15739828644.662165,20.924,19.7
1085,1144560,424000000000000.0,0.2147,0.2261,16443717232.14929,20.905,19.682
1086,1144560,424000000000000.0,0.2147,0.2043,14454397707.45928,20.697,19.573
1087,1144560,424000000000000.0,0.2147,0.2069,13677288255.958467,20.795,19.581
1088,1144560,424000000000000.0,0.2147,0.2448,15170503674.593338,20.628,19.487
1089,1144560,424000000000000.0,0.2147,0.1985,14223287871.228212,20.666,19.551
1090,1144560,424000000000000.0,0.2147,0.2454,42854852039.74392,20.259,18.916
1091,1144560,424000000000000.0,0.2147,0.1818,17258378919.90204,19.596,18.955
1092,1144560,424000000000000.0,0.2147,0.2198,25941793621.18812,20.469,19.23
1093,1144560,424000000000000.0,0.2147,0.2066,27289777828.080406,20.472,19.226
1094,1144560,424000000000000.0,0.2147,0.241,12445146117.71387,21.174,19.95
1095,1156608,335000000000000.0,0.2367,0.2377,80537844119.90677,19.565,18.505
1096,1156608,335000000000000.0,0.2367,0.2136,23496328208.483097,20.572,19.466
1097,1156608,335000000000000.0,0.2367,0.2626,19142559250.210857,21.158,19.778
1098,1156608,335000000000000.0,0.2367,0.2492,79615935041.73184,19.793,18.425
1099,1156608,335000000000000.0,0.2367,0.2561,88715601203.79617,19.788,18.483
1100,1156608,335000000000000.0,0.2367,0.2574,55080769640.5403,20.245,18.827
1101,1156608,335000000000000.0,0.2367,0.229,22646443075.93062,21.206,20.137
1102,1156608,335000000000000.0,0.2367,0.2263,151356124843.62073,19.259,17.919
1103,1156608,335000000000000.0,0.2367,0.2439,39264493539.95993,20.563,19.209
1104,1156608,335000000000000.0,0.2367,0.2132,35237087104.248764,20.023,19.089
1105,1156608,335000000000000.0,0.2367,0.2815,33728730865.886925,20.609,19.229
1106,1156608,335000000000000.0,0.2367,0.2677,10185913880.54115,21.611,20.187
1107,1156608,335000000000000.0,0.2367,0.2419,123879658653.03691,19.259,18.141
1108,1156608,335000000000000.0,0.2367,0.1886,78704578969.51001,19.125,18.178
1109,1156608,335000000000000.0,0.2367,0.2218,33036954103.681488,20.319,19.091
1110,1156608,335000000000000.0,0.2367,0.2242,16634126503.701698,20.772,19.645
1111,1156608,335000000000000.0,0.2367,0.2444,17060823890.031208,21.148,19.861
1112,1156608,335000000000000.0,0.2367,0.2359,19588446735.05989,20.933,19.619
1113,1156608,335000000000000.0,0.2367,0.2053,42756288615.158646,20.014,18.81
1114,1156608,335000000000000.0,0.2367,0.2342,84333475776.42757,19.805,18.452
1115,1156608,335000000000000.0,0.2367,0.2265,19010782799.232998,21.066,19.737
1116,1156608,335000000000000.0,0.2367,0.2406,131219989901.92041,19.541,18.154
1117,1156608,335000000000000.0,0.2367,0.2701,14757065332.75896,20.948,19.67
1118,1156608,335000000000000.0,0.2367,0.2245,87498377522.74364,19.737,18.436
1119,1156608,335000000000000.0,0.2367,0.2641,41591061049.40218,20.507,19.266
1120,1156608,335000000000000.0,0.2367,0.2367,872971368388.113,18.285,16.859
1121,1156608,335000000000000.0,0.2367,0.285,30549211132.15509,20.612,19.251
1122,1156608,335000000000000.0,0.2367,0.2518,34434993076.333916,20.632,19.246
1123,1156608,335000000000000.0,0.2367,0.258,72777980453.68242,20.255,19.001
1124,1156608,335000000000000.0,0.2367,0.2574,26546055619.755363,20.75,19.437
1125,1156608,335000000000000.0,0.2367,0.2495,96827785626.12506,19.933,18.529
1126,1156608,335000000000000.0,0.2367,0.2471,16519617982.29015,21.243,19.863
1127,1156608,335000000000000.0,0.2367,0.2293,152054752973.2497,19.571,18.191
1128,1156608,335000000000000.0,0.2367,0.2622,21877616239.495518,20.878,19.629
1129,1156608,335000000000000.0,0.2367,0.1958,65463617406.72761,19.575,18.505
1130,1156608,335000000000000.0,0.2367,0.193,19998618696.32745,19.824,18.998
1131,1156608,335000000000000.0,0.2367,0.2436,32885163087.598263,20.726,19.364
1132,1156608,335000000000000.0,0.2367,0.2151,16634126503.701698,20.977,19.733
1133,1156608,335000000000000.0,0.2367,0.2373,22855988033.7543,20.559,19.437
1134,1156608,335000000000000.0,0.2367,0.2401,65313055264.74716,19.546,18.584
1135,1156608,335000000000000.0,0.2367,0.2517,11455129414.455338,21.42,20.132
1136,1156608,335000000000000.0,0.2367,0.2024,42854852039.74392,19.279,18.553
1137,1156608,335000000000000.0,0.2367,0.2593,16032453906.900417,21.184,19.924
1138,1156608,335000000000000.0,0.2367,0.2671,119674053130.72418,19.68,18.31
1139,1156608,335000000000000.0,0.2367,0.2544,21330449131.465794,20.341,19.395
1140,1156608,335000000000000.0,0.2367,0.2459,10964781961.43183,20.938,20.041
1141,1156608,335000000000000.0,0.2367,0.2323,18967059212.111485,20.994,19.643
1142,1156608,335000000000000.0,0.2367,0.2559,107894672222.98274,19.6,18.301
1143,1156608,335000000000000.0,0.2367,0.2434,22029264630.53456,21.076,19.759
1144,1156608,335000000000000.0,0.2367,0.2793,25941793621.18812,20.575,19.44
1145,1156608,335000000000000.0,0.2367,0.2637,18706821403.658016,21.41,20.246
1146,1156608,335000000000000.0,0.2367,0.2331,13396766874.25937,21.308,19.966
1147,1156608,335000000000000.0,0.2367,0.1995,13335214321.63324,20.718,19.676
1148,1161906,304000000000000.0,0.2656,0.2935,13273944577.297375,21.779,20.376
1149,1161906,304000000000000.0,0.2656,0.2998,50933087105.71963,20.64,19.232
1150,1161906,304000000000000.0,0.2656,0.2902,15310874616.820318,21.493,20.143
1151,1161906,304000000000000.0,0.2656,0.2536,19588446735.05989,20.591,19.616
1152,1161906,304000000000000.0,0.2656,0.2624,120503594037.17961,20.125,18.678
1153,1161906,304000000000000.0,0.2656,0.2682,69823240407.71704,20.374,18.94
1154,1161906,304000000000000.0,0.2656,0.2864,88307990041.85622,20.153,18.683
1155,1161906,304000000000000.0,0.2656,0.2741,49888448746.00127,20.658,19.273
1156,1161906,304000000000000.0,0.2656,0.2604,39994474976.10978,21.176,20.032
1157,1161906,304000000000000.0,0.2656,0.3056,15031419660.90021,21.651,20.214
1158,1161906,304000000000000.0,0.2656,0.2717,25585858869.056427,21.078,19.729
1159,1161906,304000000000000.0,0.2656,0.2556,94188959652.28418,18.728,18.427
1160,1161906,304000000000000.0,0.2656,0.2608,73790423012.91016,20.644,19.44
1161,1161906,304000000000000.0,0.2656,0.262,12852866599.436153,21.503,20.133
1162,1161906,304000000000000.0,0.2656,0.2817,29308932452.503242,21.072,19.627
1163,1161906,304000000000000.0,0.2656,0.2829,10641430182.243141,21.198,20.257
1164,1161906,304000000000000.0,0.2656,0.2951,16218100973.58933,20.572,19.598
1165,1161906,304000000000000.0,0.2656,0.2747,12971792709.839546,21.482,20.105
1166,1161906,304000000000000.0,0.2656,0.282,46131757456.03791,20.708,19.325
1167,1161906,304000000000000.0,0.2656,0.2722,19952623149.688828,21.182,19.812
1168,1161906,304000000000000.0,0.2656,0.2989,10914403364.487572,21.443,20.189
1169,1161906,304000000000000.0,0.2656,0.2791,29174270140.011658,20.079,19.279
1170,1161906,304000000000000.0,0.2656,0.2701,22490546058.357826,21.269,19.853
1171,1161906,304000000000000.0,0.2656,0.2876,13212956341.865765,21.654,20.202
1172,1161906,304000000000000.0,0.2656,0.2787,29580124665.515465,21.006,19.565
1173,1161906,304000000000000.0,0.2656,0.2904,11721953655.481327,21.795,20.377
1174,1161906,304000000000000.0,0.2656,0.2854,85310011401.75877,20.297,18.829
1175,1161906,304000000000000.0,0.2656,0.2717,20796966871.036938,21.325,19.915
1176,1161906,304000000000000.0,0.2656,0.2656,847227414140.598,18.412,16.89
1177,1161906,304000000000000.0,0.2656,0.2927,16443717232.14929,21.44,20.068
1178,1161906,304000000000000.0,0.2656,0.3084,14190575216.890898,21.481,20.053
1179,1161906,304000000000000.0,0.2656,0.2638,159955802861.4671,19.784,18.296
1180,1161906,304000000000000.0,0.2656,0.2882,49888448746.00127,20.489,19.178
1181,1161906,304000000000000.0,0.2656,0.2893,11912420080.273762,21.713,20.316
1182,1161906,304000000000000.0,0.2656,0.3072,12331048332.28907,21.706,20.332
1183,1161906,304000000000000.0,0.2656,0.2853,37583740428.84435,20.925,19.449
1184,1161906,304000000000000.0,0.2656,0.2777,36559479161.31254,20.844,19.387
1185,1161906,304000000000000.0,0.2656,0.291,33342641276.32347,21.026,19.547
1186,1161906,304000000000000.0,0.2656,0.2576,85506671288.4684,20.295,19.149
1187,1161906,304000000000000.0,0.2656,0.2725,31260793671.239494,21.065,19.655
1188,1161906,304000000000000.0,0.2656,0.274,17906058540.352947,20.485,19.663
1189,1161906,304000000000000.0,0.2656,0.2804,12078138351.067823,21.763,20.345
1190,1161906,304000000000000.0,0.2656,0.275,34434993076.333916,21.012,19.602
1191,1161906,304000000000000.0,0.2656,0.258,18836490894.89802,21.355,19.984
1192,1161906,304000000000000.0,0.2656,0.2822,20137242498.623894,21.301,19.864
1193,1161906,304000000000000.0,0.2656,0.2407,91622049012.19992,19.384,18.407
1194,1161906,304000000000000.0,0.2656,0.2901,59292532457.99994,20.577,19.16
1195,1161906,304000000000000.0,0.2656,0.2662,81096105785.3842,20.199,18.794
1196,1161906,304000000000000.0,0.2656,0.2636,126473634747.11522,19.779,18.363
1197,1161906,304000000000000.0,0.2656,0.2739,82603794957.71783,20.137,18.715
1198,1161906,304000000000000.0,0.2656,0.2509,23442288153.19918,20.686,19.467
1199,1164887,270000000000000.03,0.2638,0.3046,59156163417.54743,20.552,19.061
1200,1164887,270000000000000.03,0.2638,0.2514,159955802861.4671,19.544,18.178
1201,1164887,270000000000000.03,0.2638,0.2861,19769696401.11858,21.431,20.024
1202,1164887,270000000000000.03,0.2638,0.2805,39536662006.81275,20.173,19.133
1203,1164887,270000000000000.03,0.2638,0.2855,32359365692.96281,20.869,19.456
1204,1164887,270000000000000.03,0.2638,0.3108,91833259648.35791,20.011,18.708
1205,1164887,270000000000000.03,0.2638,0.3141,22961486481.123653,21.14,19.685
1206,1164887,270000000000000.03,0.2638,0.2568,29853826189.179573,20.703,19.42
1207,1164887,270000000000000.03,0.2638,0.2881,32734069487.88386,20.431,19.32
1208,1164887,270000000000000.03,0.2638,0.2591,23120647901.75599,21.116,19.749
1209,1164887,270000000000000.03,0.2638,0.2736,45185594437.49217,20.666,19.296
1210,1164887,270000000000000.03,0.2638,0.2924,60953689724.01694,20.526,19.004
1211,1164887,270000000000000.03,0.2638,0.2625,19998618696.32745,21.26,19.881
1212,1164887,270000000000000.03,0.2638,0.3066,11721953655.481327,21.265,20.114
1213,1164887,270000000000000.03,0.2638,0.2653,50118723362.72715,20.685,19.247
1214,1164887,270000000000000.03,0.2638,0.2657,72276980360.21703,20.209,18.822
1215,1164887,270000000000000.03,0.2638,0.2896,20323570109.36221,21.261,19.815
1216,1164887,270000000000000.03,0.2638,0.287,47424198526.02448,19.699,18.78
1217,1164887,270000000000000.03,0.2638,0.2889,21086281499.332886,20.317,19.435
1218,1164887,270000000000000.03,0.2638,0.2837,12793813041.575226,21.486,20.167
1219,1164887,270000000000000.03,0.2638,0.2813,87096358995.60797,20.216,18.773
1220,1164887,270000000000000.03,0.2638,0.2713,38636697705.40689,20.789,19.399
1221,1164887,270000000000000.03,0.2638,0.2619,12022644346.174131,21.602,20.24
1222,1164887,270000000000000.03,0.2638,0.2911,44771330417.63623,20.686,19.243
1223,1164887,270000000000000.03,0.2638,0.2815,10069316688.518044,21.5,20.252
1224,1164887,270000000000000.03,0.2638,0.2864,37844258471.70928,21.022,19.548
1225,1164887,270000000000000.03,0.2638,0.2236,11748975549.395304,20.51,19.85
1226,1164887,270000000000000.03,0.2638,0.2759,23823194693.586937,21.192,19.762
1227,1164887,270000000000000.03,0.2638,0.2855,22594357702.209736,21.238,19.808
1228,1164887,270000000000000.03,0.2638,0.2979,19815270258.05101,21.315,19.877
1229,1164887,270000000000000.03,0.2638,0.2616,43052661049.1711,20.89,19.468
1230,1164887,270000000000000.03,0.2638,0.2923,23496328208.483097,21.157,19.829
1231,1164887,270000000000000.03,0.2638,0.2867,17418068733.916126,20.356,19.453
1232,1164887,270000000000000.03,0.2638,0.2784,13614446824.65951,21.591,20.211
1233,1164887,270000000000000.03,0.2638,0.2653,26363313858.25376,21.16,19.735
1234,1164887,270000000000000.03,0.2638,0.2626,72110747918.29005,20.13,18.828
1235,1164887,270000000000000.03,0.2638,0.28,28119008303.989395,21.075,19.648
1236,1164887,270000000000000.03,0.2638,0.3128,15703628043.335514,21.042,19.732
1237,1164887,270000000000000.03,0.2638,0.2556,26915348039.26914,20.855,19.547
1238,1164887,270000000000000.03,0.2638,0.2885,68391164728.14307,20.643,19.121
1239,1164887,270000000000000.03,0.2638,0.2622,119124200802.73763,19.843,18.421
1240,1164887,270000000000000.03,0.2638,0.23,13212956341.865765,21.214,19.945
1241,1164887,270000000000000.03,0.2638,0.2899,85310011401.75877,20.067,18.727
1242,1164887,270000000000000.03,0.2638,0.2675,27227013080.779156,21.216,19.761
1243,1164887,270000000000000.03,0.2638,0.2848,20989398836.235203,21.324,19.886
1244,1164887,270000000000000.03,0.2638,0.282,25644840365.177216,21.218,19.746
1245,1164887,270000000000000.03,0.2638,0.2768,19633602768.360435,21.344,19.91
1246,1164887,270000000000000.03,0.2638,0.2638,769130440286.6083,18.338,16.892
1247,1166824,364000000000000.0,0.3307,0.3292,106169555719.87242,20.584,19.037
1248,1166824,364000000000000.0,0.3307,0.297,28510182675.039097,21.508,20.04
1249,1166824,364000000000000.0,0.3307,0.3505,52966344389.16581,21.289,19.69
1250,1166824,364000000000000.0,0.3307,0.3252,53703179637.02533,21.068,19.581
1251,1166824,364000000000000.0,0.3307,0.3263,19906733389.87184,21.532,20.245
1252,1166824,364000000000000.0,0.3307,0.332,157036280433.35516,20.417,18.781
1253,1166824,364000000000000.0,0.3307,0.337,15631476426.40957,22.217,20.673
1254,1166824,364000000000000.0,0.3307,0.3836,67297665628.43168,21.112,19.478
1255,1166824,364000000000000.0,0.3307,0.3077,58210321777.08722,20.058,19.111
1256,1166824,364000000000000.0,0.3307,0.3266,68548822645.266205,21.098,19.519
1257,1166824,364000000000000.0,0.3307,0.377,11428783347.897713,21.28,20.263
1258,1166824,364000000000000.0,0.3307,0.2944,39445730207.52785,20.896,19.844
1259,1166824,364000000000000.0,0.3307,0.322,23334580622.810043,21.666,20.17
1260,1166824,364000000000000.0,0.3307,0.3419,22233098906.514008,21.866,20.261
1261,1166824,364000000000000.0,0.3307,0.3226,18578044550.91699,21.821,20.309
1262,1166824,364000000000000.0,0.3307,0.3181,101157945425.99004,19.896,18.87
1263,1166824,364000000000000.0,0.3307,0.3474,24660393372.34336,21.854,20.227
1264,1166824,364000000000000.0,0.3307,0.2776,29853826189.179573,21.202,19.883
1265,1166824,364000000000000.0,0.3307,0.3496,32359365692.96281,21.624,20.05
1266,1166824,364000000000000.0,0.3307,0.297,15452544395.38414,20.567,19.808
1267,1166824,364000000000000.0,0.3307,0.3049,17906058540.352947,20.746,19.928
1268,1166824,364000000000000.0,0.3307,0.3255,46238102139.92594,21.242,19.69
1269,1166824,364000000000000.0,0.3307,0.3619,23823194693.586937,21.936,20.363
1270,1166824,364000000000000.0,0.3307,0.3543,19952623149.688828,21.771,20.316
1271,1166824,364000000000000.0,0.3307,0.3307,13803842646.028866,22.255,20.727
1272,1166824,364000000000000.0,0.3307,0.3421,77446179780.25175,21.111,19.464
1273,1166824,364000000000000.0,0.3307,0.3307,232809125766.50128,20.004,18.387
1274,1166824,364000000000000.0,0.3307,0.341,21478304741.305374,21.922,20.363
1275,1166824,364000000000000.0,0.3307,0.3406,42461956394.6313,21.49,19.897
1276,1166824,364000000000000.0,0.3307,0.3767,26546055619.755363,21.547,20.12
1277,1166824,364000000000000.0,0.3307,0.3323,11668096170.60963,22.22,20.714
1278,1166824,364000000000000.0,0.3307,0.327,19588446735.05989,22.19,20.575
1279,1166824,364000000000000.0,0.3307,0.3223,23768402866.248734,21.915,20.411
1280,1166824,364000000000000.0,0.3307,0.3241,18323144223.712112,22.148,20.557
1281,1166824,364000000000000.0,0.3307,0.3508,11015393095.414145,22.4,20.957
1282,1166824,364000000000000.0,0.3307,0.3624,48083934844.9729,21.375,19.742
1283,1166824,364000000000000.0,0.3307,0.3794,16982436524.61746,22.284,20.652
1284,1166824,364000000000000.0,0.3307,0.3304,986279485631.21,18.798,17.156
1285,1166824,364000000000000.0,0.3307,0.3446,21527817347.243736,21.924,20.352
1286,1166824,364000000000000.0,0.3307,0.3272,225423921215.2428,20.224,18.556
1287,1166824,364000000000000.0,0.3307,0.3344,22803420720.004208,21.668,20.194
1288,1166824,364000000000000.0,0.3307,0.3564,11885022274.370165,22.468,20.875
1289,1166824,364000000000000.0,0.3307,0.3044,50699070827.47044,21.132,19.605
1290,1166824,364000000000000.0,0.3307,0.3703,47424198526.02448,21.509,19.852
1291,1166824,364000000000000.0,0.3307,0.3387,14791083881.682072,22.183,20.635
1292,1166824,364000000000000.0,0.3307,0.3493,18281002161.427444,22.098,20.487
1293,1166824,364000000000000.0,0.3307,0.3476,14554590805.819668,22.106,20.637
1294,1166824,364000000000000.0,0.3307,0.3482,20989398836.235203,21.843,20.328
1295,1166824,364000000000000.0,0.3307,0.3237,54075432294.55815,21.117,19.547
1296,1166824,364000000000000.0,0.3307,0.3244,31915378551.007584,21.569,19.969
1297,1166824,364000000000000.0,0.3307,0.3496,12793813041.575226,22.147,20.656
1298,1166824,364000000000000.0,0.3307,0.3706,43251383103.50079,21.502,19.878
1299,1166824,364000000000000.0,0.3307,0.3247,90157113760.5957,20.672,19.109
1300,1166824,364000000000000.0,0.3307,0.3336,33728730865.886925,21.284,19.785
1301,1166824,364000000000000.0,0.3307,0.3354,66374307040.19076,20.569,19.245
1302,1166824,364000000000000.0,0.3307,0.3241,11994993031.493805,22.32,20.831
1303,1166824,364000000000000.0,0.3307,0.3633,13273944577.297375,20.851,19.897
1304,1166824,364000000000000.0,0.3307,0.2971,10185913880.54115,22.347,20.819
1305,1166824,364000000000000.0,0.3307,0.3696,21577444091.526646,21.782,20.232
1306,1166824,364000000000000.0,0.3307,0.339,10471285480.508986,22.385,20.865
1307,1166824,364000000000000.0,0.3307,0.3639,14554590805.819668,22.29,21.036
1308,1169173,367000000000000.0,0.2362,0.238,12022644346.174131,21.242,19.97
1309,1169173,367000000000000.0,0.2362,0.2296,65162839406.084274,19.784,18.655
1310,1169173,367000000000000.0,0.2362,0.2552,62373483548.24191,20.363,18.914
1311,1169173,367000000000000.0,0.2362,0.2506,23173946499.684795,20.98,19.652
1312,1169173,367000000000000.0,0.2362,0.2367,175792361395.86896,19.572,18.189
1313,1169173,367000000000000.0,0.2362,0.2397,78886011761.85548,19.979,18.693
1314,1169173,367000000000000.0,0.2362,0.2151,20090928126.08732,19.989,19.289
1315,1169173,367000000000000.0,0.2362,0.2152,62661386467.23363,19.907,18.683
1316,1169173,367000000000000.0,0.2362,0.2391,148593564228.7009,19.231,17.909
1317,1169173,367000000000000.0,0.2362,0.2846,14421153515.24871,20.202,19.372
1318,1169173,367000000000000.0,0.2362,0.2604,12912192736.13536,21.184,20.034
1319,1169173,367000000000000.0,0.2362,0.2361,188364908948.9802,19.376,17.953
1320,1169173,367000000000000.0,0.2362,0.2148,16749428760.264381,20.332,19.483
1321,1169173,367000000000000.0,0.2362,0.2656,32136605386.40315,20.837,19.361
1322,1169173,367000000000000.0,0.2362,0.214,107151930523.76048,18.948,18.087
1323,1169173,367000000000000.0,0.2362,0.2397,22908676527.6777,20.95,19.523
1324,1169173,367000000000000.0,0.2362,0.2368,21134890398.366432,20.818,19.456
1325,1169173,367000000000000.0,0.2362,0.251,15739828644.662165,20.912,19.592
1326,1169173,367000000000000.0,0.2362,0.2333,66069344800.75964,20.314,18.85
1327,1169173,367000000000000.0,0.2362,0.2344,177010895831.74185,19.398,17.971
1328,1169173,367000000000000.0,0.2362,0.2601,46558609352.295815,20.032,18.932
1329,1169173,367000000000000.0,0.2362,0.2202,92257142715.47629,19.64,18.339
1330,1169173,367000000000000.0,0.2362,0.2362,1169499391019.8699,17.718,16.291
1331,1169173,367000000000000.0,0.2362,0.2333,61235039172.47746,19.966,18.649
1332,1169173,367000000000000.0,0.2362,0.2616,26485001386.06701,21.018,19.658
1333,1169173,367000000000000.0,0.2362,0.2314,334965439157.82794,18.678,17.295
1334,1169173,367000000000000.0,0.2362,0.2328,30902954325.13592,20.788,19.409
1335,1169173,367000000000000.0,0.2362,0.2691,74301913789.67021,20.248,18.804
1336,1169173,367000000000000.0,0.2362,0.2367,37583740428.84435,20.81,19.331
1337,1169173,367000000000000.0,0.2362,0.2327,12217996601.64871,21.011,19.825
1338,1169173,367000000000000.0,0.2362,0.2103,35156044052.829765,19.973,19.049
1339,1169173,367000000000000.0,0.2362,0.2673,25409727055.49301,21.035,19.666
1340,1169173,367000000000000.0,0.2362,0.2368,19588446735.05989,21.125,19.792
1341,1169173,367000000000000.0,0.2362,0.1912,16180800376.430645,20.397,19.444
1342,1169173,367000000000000.0,0.2362,0.2106,10471285480.508986,20.508,19.758
1343,1169173,367000000000000.0,0.2362,0.2384,16595869074.375631,21.27,19.878
1344,1169173,367000000000000.0,0.2362,0.235,11967405313.072418,21.374,20.063
1345,1169173,367000000000000.0,0.2362,0.267,29174270140.011658,20.717,19.474
1346,1169173,367000000000000.0,0.2362,0.2401,16904409316.432632,21.28,19.897
1347,1169173,367000000000000.0,0.2362,0.2671,41783036664.662224,20.681,19.23
1348,1169173,367000000000000.0,0.2362,0.2374,67142885292.59523,20.114,18.765
1349,1169173,367000000000000.0,0.2362,0.2765,12050359403.717962,21.592,20.155
1350,1169173,367000000000000.0,0.2362,0.28,13396766874.25937,21.003,19.765
1351,1169173,367000000000000.0,0.2362,0.262,40550853544.83843,20.315,19.111
1352,1169173,367000000000000.0,0.2362,0.2406,34914031547.85855,20.488,19.178
1353,1184254,364000000000000.0,0.2891,0.3087,112979591467.28,20.393,18.766
1354,1184254,364000000000000.0,0.2891,0.307,26730064086.633087,21.706,20.252
1355,1184254,364000000000000.0,0.2891,0.283,15885467485.977806,21.676,20.229
1356,1184254,364000000000000.0,0.2891,0.2989,59979107625.551,20.897,19.379
1357,1184254,364000000000000.0,0.2891,0.3132,17100153150.902897,21.819,20.558
1358,1184254,364000000000000.0,0.2891,0.2907,24490632418.44742,21.236,19.897
1359,1184254,364000000000000.0,0.2891,0.2745,16368165214.278101,21.66,20.198
1360,1184254,364000000000000.0,0.2891,0.2557,93540567414.7552,19.912,18.804
1361,1184254,364000000000000.0,0.2891,0.2941,15776112696.9935,21.892,20.628
1362,1184254,364000000000000.0,0.2891,0.2846,11939881044.64273,21.853,20.443
1363,1184254,364000000000000.0,0.2891,0.2975,27415741719.278862,21.167,19.775
1364,1184254,364000000000000.0,0.2891,0.2977,15523870099.580849,21.32,20.207
1365,1184254,364000000000000.0,0.2891,0.2692,11994993031.493805,21.861,20.489
1366,1184254,364000000000000.0,0.2891,0.2455,23933157564.053852,21.599,20.441
1367,1184254,364000000000000.0,0.2891,0.286,18113400926.195988,21.532,20.144
1368,1184254,364000000000000.0,0.2891,0.306,23014418174.08509,21.492,19.894
1369,1184254,364000000000000.0,0.2891,0.307,96605087898.98122,20.384,18.781
1370,1184254,364000000000000.0,0.2891,0.3041,22181964198.002193,21.539,20.008
1371,1184254,364000000000000.0,0.2891,0.2976,22080047330.18897,21.576,20.425
1372,1184254,364000000000000.0,0.2891,0.2421,15417004529.495615,21.42,20.061
1373,1184254,364000000000000.0,0.2891,0.2912,59429215861.557144,20.712,19.212
1374,1184254,364000000000000.0,0.2891,0.3272,52844525177.518135,21.002,19.384
1375,1184254,364000000000000.0,0.2891,0.3383,12618275345.906733,21.834,20.348
1376,1184254,364000000000000.0,0.2891,0.2903,18113400926.195988,20.463,19.598
1377,1184254,364000000000000.0,0.2891,0.3327,18967059212.111485,21.779,20.146
1378,1184254,364000000000000.0,0.2891,0.2761,12022644346.174131,21.714,20.284
1379,1184254,364000000000000.0,0.2891,0.2886,11994993031.493805,21.762,20.402
1380,1184254,364000000000000.0,0.2891,0.3025,143879857825.58438,20.126,18.516
1381,1184254,364000000000000.0,0.2891,0.2923,30478949896.27983,21.211,19.782
1382,1184254,364000000000000.0,0.2891,0.2524,111943788346.71503,20.167,18.746
1383,1184254,364000000000000.0,0.2891,0.2948,32583670100.20087,21.362,19.819
1384,1184254,364000000000000.0,0.2891,0.2962,23067471887.20067,21.455,19.983
1385,1184254,364000000000000.0,0.2891,0.2952,26001595631.652668,21.398,19.855
1386,1184254,364000000000000.0,0.2891,0.2877,169433780044.73254,19.809,18.251
1387,1184254,364000000000000.0,0.2891,0.3321,16557699634.69526,21.435,20.258
1388,1184254,364000000000000.0,0.2891,0.3129,121898959892.48674,20.225,18.673
1389,1184254,364000000000000.0,0.2891,0.2964,12416523075.924093,21.921,20.425
1390,1184254,364000000000000.0,0.2891,0.2891,822242649947.0696,18.634,17.015
1391,1184254,364000000000000.0,0.2891,0.2515,38282474331.68228,20.861,19.439
1392,1184254,364000000000000.0,0.2891,0.318,28054336379.517162,21.341,19.778
1393,1184254,364000000000000.0,0.2891,0.3366,13931568029.453035,21.992,20.457
1394,1184254,364000000000000.0,0.2891,0.3161,27415741719.278862,20.536,19.506
1395,1184254,364000000000000.0,0.2891,0.2921,89536476554.95938,20.544,19.208
1396,1184254,364000000000000.0,0.2891,0.2953,36140986263.96131,21.188,19.609
1397,1184254,364000000000000.0,0.2891,0.2671,15240527537.972906,21.266,20.198
1398,1184254,364000000000000.0,0.2891,0.3025,27164392688.39078,21.453,19.915
1399,1184254,364000000000000.0,0.2891,0.3001,18879913490.962925,21.639,20.109
1400,1184254,364000000000000.0,0.2891,0.2755,45498806015.0048,20.987,19.577
1401,1184254,364000000000000.0,0.2891,0.3014,11350108156.723143,22.018,20.536
1402,1184254,364000000000000.0,0.2891,0.3072,90157113760.5957,20.509,18.898
1403,1184254,364000000000000.0,0.2891,0.3057,36982817978.02659,21.269,19.701
1404,1184254,364000000000000.0,0.2891,0.2863,10495424286.523241,21.876,20.47
1405,1184254,364000000000000.0,0.2891,0.2462,78342964276.6212,20.211,19.169
1406,1184254,364000000000000.0,0.2891,0.2865,16330519478.943314,21.394,20.053
1407,1184254,364000000000000.0,0.2891,0.2547,25351286304.979073,21.262,19.928
1408,1184254,364000000000000.0,0.2891,0.3036,22646443075.93062,21.545,19.964
1409,1184254,364000000000000.0,0.2891,0.3244,21478304741.305374,21.691,20.102
